0 [1,132774L,209557L,40809L,255973L,0,465530L,28,14.32]
0 [1,39229L,114409L,10247L,46497L,0,160906L,20,15.17]
0 [1,7075L,127188L,11181L,12994L,0,140182L,18,15.45]
0 [1,37328L,211704L,23545L,48634L,0,260338L,20,17.16]
0 [1,177258L,140036L,18053L,297360L,0,437396L,17,14.5]
0 [1,47845L,24049L,7543L,52310L,0,76359L,8,11.63]
0 [1,161287L,39130L,21406L,169275L,0,208405L,9,11.63]
0 [1,32927L,19710L,6751L,1589345L,0,1609055L,8,10.88]
0 [1,58241L,39615L,23102L,61767L,0,101382L,42,8.72]
0 [1,34470L,42278L,24018L,40872L,0,83150L,16,4.61]
0 [1,2885L,255009L,14058L,35443L,0,290452L,12,1.05]
0 [1,0L,49808L,34656L,15208L,0,65016L,8,0]
0 [1,0L,226531L,0,1753L,0,228284L,21,0]
0 [1,0L,28447L,0,1753L,0,30200L,11,0]
0 [1,23692L,22597L,13378L,93001L,0,115598L,8,2.52]
0 [1,15951L,56088L,13530L,36521L,0,92609L,12,3.23]
0 [1,107915L,35990L,19018L,245881L,0,281871L,8,3.45]
0 [1,28675L,22049L,10475L,36674L,0,58723L,8,3.45]
0 [1,13310L,89663L,36516L,21144L,0,110807L,11,3.23]
0 [1,15711L,14300L,6420L,33258L,0,47558L,8,3.16]
0 [1,15711L,14300L,6420L,33258L,0,47558L,8,3.16]
0 [1,36752L,69234L,17142L,64363L,0,133597L,12,6.38]
0 [1,17537L,94026L,30421L,69578L,0,163604L,11,1.42]
0 [1,16477L,106314L,43104L,48112L,0,154426L,11,1.46]
0 [1,198927L,16085L,6476L,309917L,0,326002L,8,8.1]
0 [1,9830L,11526L,6023L,74006L,0,85532L,7,1.86]
0 [1,8921L,13015L,5630L,126550L,0,139565L,7,1.99]
0 [1,1597L,63286L,9779L,13657L,0,76943L,15,3.95]
0 [1,20847L,56227L,7980L,27148L,0,83375L,14,3.78]
0 [1,22285L,23272L,12583L,81649L,0,104921L,8,1.86]
0 [1,76833L,13939L,5785L,89488L,0,103427L,7,4.18]
0 [1,0L,20305L,7274L,9525L,0,29830L,8,0]
0 [1,60098L,39796L,26073L,72405L,0,112201L,8,4.44]
0 [1,27144L,49483L,7797L,28635L,0,78118L,8,4.44]
0 [1,0L,185124L,128339L,20326656L,0,20511780L,23,0]
0 [1,0L,18664L,5994L,4617L,0,23281L,11,0]
0 [1,1901L,8928L,3248L,2729L,0,11657L,8,3.66]
0 [1,139254L,12026L,5154L,197034L,0,209060L,8,1.43]
0 [1,36153L,9468L,4334L,40477L,0,49945L,8,3.62]
0 [1,2511L,12929L,8295L,4527L,0,17456L,8,1.45]
0 [1,2312L,22449L,4326L,16882L,0,39331L,8,1.45]
0 [1,105012L,24373L,16911L,108863L,0,133236L,8,1.47]
0 [1,25665L,14447L,3904L,31842L,0,46289L,8,2.2]
0 [1,0L,43632L,18731L,11170L,0,54802L,19,0]
0 [1,0L,41001L,10979L,2709L,0,43710L,19,0]
0 [1,0L,21373L,8765L,9421L,0,30794L,17,0]
0 [1,0L,34680L,10016L,111266L,0,145946L,17,0]
0 [1,0L,84775L,30396L,11658L,0,96433L,18,0]
0 [1,0L,67550L,21058L,1657L,0,69207L,21,0]
0 [1,0L,83408L,25879L,51741L,0,135149L,14,0]
0 [1,0L,56923L,16736L,5192L,0,62115L,17,0]
0 [1,0L,138419L,10192L,19295L,0,157714L,18,0]
0 [1,0L,65324L,20729L,21324L,0,86648L,15,0]
0 [1,0L,48667L,12173L,8880L,0,57547L,14,0]
0 [1,0L,19247L,3411L,5938L,0,25185L,17,0]
0 [1,0L,52351L,22396L,4420L,0,56771L,17,0]
0 [1,0L,78635L,17999L,8124L,0,86759L,17,0]
0 [1,0L,38590L,12559L,20374L,0,58964L,17,0]
0 [1,0L,33768L,13170L,4568L,0,38336L,17,0]
0 [1,0L,59568L,38847L,6942L,0,66510L,17,0]
0 [1,0L,26535L,11966L,5248L,0,31783L,17,0]
0 [1,0L,88305L,40114L,4578L,0,92883L,17,0]
0 [1,0L,33754L,7606L,1782L,0,35536L,17,0]
0 [1,0L,53874L,11320L,25772L,0,79646L,14,0]
0 [1,0L,28799L,9236L,6995L,0,35794L,17,0]
0 [1,0L,42562L,11770L,23879L,0,66441L,17,0]
0 [1,0L,34737L,11343L,11614L,0,46351L,19,0]
0 [1,0L,104406L,47278L,30302L,0,134708L,21,0]
0 [1,0L,53578L,12342L,20145L,0,73723L,17,0]
0 [1,0L,30538L,7220L,20294L,0,50832L,17,0]
0 [1,0L,47615L,8307L,10351L,0,57966L,15,0]
0 [1,0L,45518L,15749L,13698L,0,59216L,17,0]
0 [1,0L,56561L,35801L,5012L,0,61573L,19,0]
0 [1,0L,110375L,51012L,33344L,0,143719L,17,0]
0 [1,0L,29642L,11305L,1981L,0,31623L,17,0]
0 [1,0L,130904L,25618L,4936L,0,135840L,20,0]
0 [1,0L,120691L,10438L,3450L,0,124141L,20,0]
0 [1,0L,159342L,138959L,7000L,0,166342L,38,0]
0 [1,0L,42802L,12162L,7000L,0,49802L,17,0]
0 [1,0L,106830L,18148L,30469L,0,137299L,20,0]
0 [1,0L,81419L,30414L,46265L,0,127684L,17,0]
0 [1,0L,62337L,1509799470517L,10066L,0,72403L,16,0]
0 [1,0L,62878L,9755L,7874L,0,70752L,17,0]
0 [1,0L,26636L,10387L,9417L,0,36053L,17,0]
0 [1,0L,120541L,80009L,32232L,0,152773L,19,0]
0 [1,0L,113128L,87576L,17437L,0,130565L,33,0]
0 [1,0L,81897L,38074L,14018L,0,95915L,17,0]
0 [1,0L,77707L,9617L,42131L,0,119838L,19,0]
0 [1,0L,51247L,6069L,5064L,0,56311L,19,0]
0 [1,0L,61091L,26314L,60410L,0,121501L,18,0]
0 [1,0L,97636L,11216L,10965L,0,108601L,23,0]
0 [1,0L,52073L,10827L,4564L,0,56637L,17,0]
0 [1,0L,91555L,11179L,8069L,0,99624L,20,0]
0 [1,0L,137103L,106954L,321916L,0,459019L,21,0]
0 [1,7846L,60510L,3910L,23664L,0,84174L,12,2.59]
0 [1,100627L,42104L,3880L,132428L,0,174532L,23,5.14]
0 [1,7307L,14965L,4611L,8665L,0,23630L,11,1.44]
0 [1,4955L,116661L,3587L,54955L,0,171616L,13,1.43]
0 [1,14154L,49509L,19392L,31304L,0,80813L,12,5.77]
0 [1,1115L,27256L,4074L,11666L,0,38922L,12,1.43]
0 [1,0L,49249L,4275L,7658L,0,56907L,14,0]
0 [1,0L,22986L,4285L,9915L,0,32901L,11,0]
0 [1,29226L,26550L,13754L,131984L,0,158534L,8,2.98]
0 [1,6642L,25250L,14046L,50636L,0,75886L,12,1.04]
0 [1,34028L,40296L,26320L,62450L,0,102746L,9,5.6]
0 [1,0L,18673L,4169L,31188L,0,49861L,8,0]
0 [1,13741L,27140L,19945L,23525L,0,50665L,8,3.95]
0 [1,38367L,37394L,16900L,54233L,0,91627L,9,4.2]
0 [1,0L,40271L,17515L,25332L,0,65603L,8,0]
0 [1,0L,12233L,4505L,34737L,0,46970L,8,0]
0 [1,73716L,21718L,7813L,82763L,0,104481L,8,6.78]
0 [1,0L,22801L,5803L,15491L,0,38292L,8,0]
0 [1,0L,71200L,14400L,11461L,0,82661L,14,0]
0 [1,0L,65930L,15002L,10056L,0,75986L,14,0]
0 [1,0L,27122L,9928L,11662L,0,38784L,14,0]
0 [1,0L,47591L,9603L,14736L,0,62327L,14,0]
0 [1,0L,48003L,14342L,21028L,0,69031L,14,0]
0 [1,0L,92700L,39721L,33344L,0,126044L,14,0]
0 [1,0L,62904L,18690L,11133L,0,74037L,14,0]
0 [1,0L,64299L,12169L,15769L,0,80068L,19,0]
0 [1,0L,30820L,7496L,9116L,0,39936L,14,0]
0 [1,0L,34941L,6692L,12197L,0,47138L,14,0]
0 [1,0L,69767L,16860L,22711L,0,92478L,14,0]
0 [1,4113L,377333L,29809L,13265L,0,390598L,32,1.02]
0 [1,0L,64908L,19393L,34075L,0,98983L,14,0]
0 [1,0L,108844L,47003L,13636L,0,122480L,14,0]
0 [1,0L,58202L,11861L,26838L,0,85040L,14,0]
0 [1,0L,42787L,16613L,11249L,0,54036L,14,0]
0 [1,0L,51056L,10153L,2116L,0,53172L,14,0]
